date,service,cost,usage,unit,region,team,project,environment,resource_id
2026-01-04,EBS,45.7787,1.93,GB-Month,us-west-2,data,mobile-api,production,res-564188
2026-01-04,EKS,150.8473,13.69,Hours,eu-west-1,frontend,web-app,staging,cluster-565552
2026-01-04,EKS,122.4027,31.11,Hours,ap-southeast-1,frontend,ml-pipeline,staging,cluster-783876
2026-01-04,EKS,116.5242,92.14,Hours,eu-west-1,infra,mobile-api,production,cluster-847646
2026-01-04,ElastiCache,12.1269,23.38,Hours,eu-west-1,data,analytics,staging,cache-904630
2026-01-04,ElastiCache,10.5538,65.9,Hours,us-west-2,ml,analytics,development,cache-136342
2026-01-04,ElastiCache,45.5581,38.92,Hours,eu-west-1,infra,web-app,production,cache-692876
2026-01-04,ElastiCache,46.6043,84.9,Hours,us-west-2,data,platform,staging,cache-795383
2026-01-04,ElastiCache,10.9231,91.27,Hours,us-east-1,frontend,analytics,development,cache-958651
2026-01-04,Route53,7.5136,61.53,Queries,us-west-2,backend,ml-pipeline,development,res-991473
2026-01-04,Route53,5.2352,81.14,Queries,us-west-2,infra,ml-pipeline,staging,res-576286
2026-01-04,Route53,4.0311,97.01,Queries,ap-southeast-1,frontend,web-app,production,res-202174
2026-01-04,SNS,6.1527,9.95,Requests,us-west-2,ml,analytics,development,res-839377
2026-01-04,SNS,1.7224,11.71,Requests,us-west-2,ml,ml-pipeline,production,res-223520
2026-01-04,SNS,6.0941,27.82,Requests,ap-southeast-1,backend,platform,development,res-120369
2026-01-04,SQS,4.8919,41.01,Requests,eu-west-1,data,analytics,staging,res-318429
2026-01-04,SQS,1.2665,56.78,Requests,ap-southeast-1,ml,ml-pipeline,staging,res-125803
2026-01-04,SQS,5.2807,77.74,Requests,us-east-1,backend,platform,production,res-595528
2026-01-04,SQS,2.6174,9.21,Requests,ap-southeast-1,ml,mobile-api,production,res-897169
2026-01-04,API Gateway,14.5517,53.27,Requests,ap-southeast-1,data,web-app,development,res-272439
2026-01-04,API Gateway,11.4836,70.04,Requests,ap-southeast-1,backend,web-app,development,res-837500
2026-01-04,API Gateway,2.9146,98.98,Requests,us-west-2,backend,analytics,staging,res-791286
2026-01-04,API Gateway,15.9258,96.48,Requests,us-west-2,backend,analytics,development,res-480809
2026-01-04,API Gateway,2.8877,55.44,Requests,us-west-2,infra,web-app,staging,res-628365
2026-01-04,Secrets Manager,3.7444,35.68,Secrets,us-east-1,frontend,ml-pipeline,development,res-546841
2026-01-04,Secrets Manager,4.58,48.47,Secrets,us-east-1,infra,analytics,production,res-556099
2026-01-04,Secrets Manager,5.0626,23.24,Secrets,us-west-2,backend,analytics,production,res-936531
2026-01-04,Secrets Manager,1.1228,10.82,Secrets,us-west-2,ml,analytics,staging,res-477342
2026-01-04,Secrets Manager,2.3738,64.23,Secrets,eu-west-1,frontend,analytics,production,res-413594
2026-01-05,EC2,38.5901,49.94,Hours,us-west-2,frontend,ml-pipeline,production,i-379542
2026-01-05,EC2,69.3549,4.5,Hours,eu-west-1,data,mobile-api,staging,i-470126
2026-01-05,EC2,63.4453,94.46,Hours,us-west-2,infra,platform,staging,i-223918
2026-01-05,EC2,24.674,20.56,Hours,eu-west-1,data,platform,production,i-230189
2026-01-05,EC2,65.8963,61.64,Hours,us-east-1,data,web-app,development,i-203279
2026-01-05,Lambda,30.8618,60.26,Requests,eu-west-1,backend,ml-pipeline,production,func-531808
2026-01-05,Lambda,10.431,69.22,Requests,us-east-1,backend,mobile-api,staging,func-414982
2026-01-05,Lambda,32.7336,70.99,Requests,us-east-1,ml,platform,production,func-288163
2026-01-05,S3,37.302,80.97,GB-Month,ap-southeast-1,frontend,mobile-api,staging,res-850441
2026-01-05,S3,30.1474,88.76,GB-Month,eu-west-1,data,ml-pipeline,production,res-383304
2026-01-05,S3,29.7343,20.73,GB-Month,us-east-1,ml,web-app,staging,res-457582
2026-01-05,S3,38.2353,79.1,GB-Month,us-west-2,ml,mobile-api,staging,res-868556
2026-01-05,RDS,186.1649,29.13,Hours,eu-west-1,ml,mobile-api,development,db-579784
2026-01-05,RDS,110.0366,22.02,Hours,us-east-1,backend,analytics,development,db-344177
2026-01-05,RDS,193.3018,15.73,Hours,us-west-2,ml,platform,staging,db-943639
2026-01-05,DynamoDB,61.3391,80.36,WCU-Hours,us-west-2,frontend,web-app,staging,res-649654
2026-01-05,DynamoDB,68.0306,28.53,WCU-Hours,ap-southeast-1,frontend,web-app,staging,res-123544
2026-01-05,DynamoDB,43.5199,78.96,WCU-Hours,ap-southeast-1,frontend,web-app,staging,res-624133
2026-01-05,DynamoDB,42.1368,98.25,WCU-Hours,us-east-1,ml,platform,development,res-405253
2026-01-05,CloudWatch,8.7697,36.4,Metrics,eu-west-1,infra,analytics,development,res-434200
2026-01-05,CloudWatch,5.5691,88.49,Metrics,us-east-1,data,platform,staging,res-751255
2026-01-05,CloudWatch,1.7024,54.88,Metrics,us-east-1,infra,platform,development,res-900289
2026-01-05,CloudWatch,8.4494,51.0,Metrics,eu-west-1,data,web-app,development,res-925516
2026-01-05,CloudWatch,2.8949,60.92,Metrics,us-east-1,backend,ml-pipeline,development,res-761992
2026-01-05,CloudFront,4.4387,9.14,GB,ap-southeast-1,backend,web-app,development,res-396243
2026-01-05,CloudFront,29.431,84.5,GB,eu-west-1,frontend,web-app,development,res-490322
2026-01-05,CloudFront,6.2276,78.12,GB,eu-west-1,data,ml-pipeline,development,res-814593
2026-01-05,CloudFront,13.7372,40.99,GB,us-west-2,backend,web-app,production,res-858208
2026-01-05,CloudFront,28.7278,11.21,GB,us-east-1,data,platform,production,res-220668
2026-01-05,EBS,49.2019,63.16,GB-Month,us-west-2,backend,ml-pipeline,staging,res-423398
2026-01-05,EBS,32.2323,80.36,GB-Month,eu-west-1,backend,analytics,staging,res-532657
2026-01-05,EBS,11.2233,42.12,GB-Month,us-west-2,ml,analytics,production,res-187135
2026-01-05,EBS,35.06,68.77,GB-Month,us-west-2,backend,analytics,production,res-245462
2026-01-05,EKS,159.9537,73.25,Hours,eu-west-1,frontend,ml-pipeline,production,cluster-507638
2026-01-05,EKS,147.6275,82.31,Hours,us-east-1,data,platform,development,cluster-834966
2026-01-05,EKS,166.6776,32.48,Hours,eu-west-1,backend,web-app,staging,cluster-293671
2026-01-05,ElastiCache,63.7213,58.37,Hours,eu-west-1,infra,web-app,development,cache-116971
2026-01-05,ElastiCache,21.3001,21.39,Hours,us-west-2,backend,mobile-api,production,cache-184411
2026-01-05,ElastiCache,57.4972,85.97,Hours,eu-west-1,backend,ml-pipeline,staging,cache-195692
2026-01-05,Route53,6.1263,66.68,Queries,us-west-2,backend,mobile-api,development,res-517985
2026-01-05,Route53,8.318,97.89,Queries,ap-southeast-1,ml,analytics,staging,res-640312
2026-01-05,Route53,4.3252,32.57,Queries,us-east-1,data,platform,staging,res-692206
2026-01-05,SNS,3.1135,52.09,Requests,us-west-2,backend,mobile-api,development,res-123522
2026-01-05,SNS,1.0325,37.99,Requests,eu-west-1,backend,ml-pipeline,staging,res-626877
2026-01-05,SNS,1.1932,80.81,Requests,ap-southeast-1,ml,analytics,staging,res-267571
2026-01-05,SNS,2.8015,95.52,Requests,us-west-2,ml,analytics,staging,res-690687
2026-01-05,SNS,3.8573,14.58,Requests,eu-west-1,ml,ml-pipeline,production,res-642595
2026-01-05,SQS,2.1833,37.56,Requests,us-west-2,infra,analytics,staging,res-390065
2026-01-05,SQS,1.1761,19.14,Requests,us-east-1,data,mobile-api,production,res-625815
2026-01-05,SQS,2.8168,38.68,Requests,eu-west-1,frontend,web-app,staging,res-753744
2026-01-05,SQS,6.182,83.51,Requests,ap-southeast-1,backend,platform,staging,res-267292
2026-01-05,API Gateway,10.7569,16.4,Requests,us-east-1,ml,mobile-api,development,res-842545
2026-01-05,API Gateway,3.1443,38.08,Requests,us-east-1,backend,mobile-api,production,res-902827
2026-01-05,API Gateway,6.6371,12.64,Requests,us-east-1,infra,mobile-api,production,res-707807
2026-01-05,API Gateway,4.9006,67.73,Requests,us-west-2,backend,platform,staging,res-975239
2026-01-05,API Gateway,7.5089,12.56,Requests,ap-southeast-1,infra,ml-pipeline,production,res-246452
2026-01-05,Secrets Manager,2.8876,81.33,Secrets,ap-southeast-1,infra,web-app,development,res-994682
2026-01-05,Secrets Manager,5.1001,78.91,Secrets,us-west-2,backend,mobile-api,staging,res-412751
2026-01-05,Secrets Manager,7.3262,65.67,Secrets,us-west-2,data,analytics,development,res-393312
2026-01-05,Secrets Manager,3.2893,77.58,Secrets,eu-west-1,ml,analytics,staging,res-832217
2026-01-05,Secrets Manager,1.3025,91.98,Secrets,ap-southeast-1,backend,platform,production,res-549058
2026-01-06,EC2,14.5832,91.72,Hours,ap-southeast-1,ml,analytics,production,i-456918
2026-01-06,EC2,55.1986,4.78,Hours,us-west-2,ml,web-app,staging,i-218044
2026-01-06,EC2,29.7313,94.44,Hours,ap-southeast-1,frontend,ml-pipeline,development,i-477848
2026-01-06,EC2,46.475,69.55,Hours,us-east-1,backend,analytics,development,i-908369
2026-01-06,EC2,53.5234,28.73,Hours,us-east-1,ml,mobile-api,production,i-401026
2026-01-06,Lambda,18.538,15.91,Requests,eu-west-1,backend,analytics,development,func-524808
2026-01-06,Lambda,11.09,79.33,Requests,eu-west-1,ml,platform,production,func-860672
2026-01-06,Lambda,3.7871,77.07,Requests,us-west-2,data,web-app,development,func-127358
2026-01-06,Lambda,20.0322,15.9,Requests,eu-west-1,infra,mobile-api,staging,func-626256
2026-01-06,S3,23.2618,12.5,GB-Month,us-west-2,infra,analytics,staging,res-437159
2026-01-06,S3,26.0938,27.29,GB-Month,ap-southeast-1,ml,platform,staging,res-155346
2026-01-06,S3,40.2927,18.41,GB-Month,us-west-2,data,platform,production,res-262333
2026-01-06,S3,34.4796,20.6,GB-Month,eu-west-1,ml,ml-pipeline,production,res-785345
2026-01-06,RDS,66.7917,72.43,Hours,us-east-1,frontend,analytics,development,db-599356
2026-01-06,RDS,138.6899,26.93,Hours,us-west-2,infra,mobile-api,development,db-117772
2026-01-06,RDS,41.7424,44.47,Hours,eu-west-1,data,web-app,staging,db-206891
2026-01-06,RDS,70.3932,82.6,Hours,eu-west-1,frontend,ml-pipeline,staging,db-943322
2026-01-06,RDS,143.3891,33.16,Hours,us-east-1,backend,web-app,staging,db-466970
2026-01-06,DynamoDB,22.379,95.68,WCU-Hours,us-west-2,backend,web-app,development,res-245261
2026-01-06,DynamoDB,20.3572,89.57,WCU-Hours,us-west-2,infra,web-app,production,res-682799
2026-01-06,DynamoDB,45.546,10.59,WCU-Hours,us-east-1,backend,web-app,staging,res-439012
2026-01-06,DynamoDB,16.0148,49.26,WCU-Hours,eu-west-1,frontend,platform,development,res-606487
2026-01-06,DynamoDB,34.7062,58.67,WCU-Hours,ap-southeast-1,ml,platform,staging,res-806265
2026-01-06,CloudWatch,4.8908,26.82,Metrics,us-west-2,backend,ml-pipeline,staging,res-434576
2026-01-06,CloudWatch,12.4385,95.31,Metrics,eu-west-1,ml,web-app,development,res-911804
2026-01-06,CloudWatch,4.9821,16.17,Metrics,ap-southeast-1,backend,web-app,production,res-655099
2026-01-06,CloudFront,7.9145,15.01,GB,eu-west-1,backend,mobile-api,staging,res-844100
2026-01-06,CloudFront,24.6218,38.29,GB,us-east-1,infra,web-app,production,res-731934
2026-01-06,CloudFront,24.8556,75.33,GB,eu-west-1,data,analytics,production,res-745811
2026-01-06,CloudFront,27.8456,75.21,GB,eu-west-1,infra,web-app,production,res-903803
2026-01-06,CloudFront,10.8126,67.18,GB,us-west-2,backend,mobile-api,staging,res-503007
2026-01-06,EBS,13.0135,23.65,GB-Month,ap-southeast-1,ml,mobile-api,development,res-343844
2026-01-06,EBS,38.4968,22.36,GB-Month,ap-southeast-1,data,platform,development,res-563828
2026-01-06,EBS,19.6661,53.11,GB-Month,eu-west-1,backend,mobile-api,development,res-523201
2026-01-06,EBS,39.5196,28.7,GB-Month,eu-west-1,infra,ml-pipeline,staging,res-409222
2026-01-06,EBS,8.2011,22.91,GB-Month,us-west-2,infra,platform,production,res-854569
2026-01-06,EKS,143.5886,30.87,Hours,eu-west-1,ml,mobile-api,production,cluster-212924
2026-01-06,EKS,162.1175,28.34,Hours,us-east-1,ml,mobile-api,staging,cluster-446000
2026-01-06,EKS,111.1703,82.06,Hours,us-east-1,infra,platform,development,cluster-680214
2026-01-06,ElastiCache,46.1867,38.62,Hours,us-west-2,data,mobile-api,production,cache-229218
2026-01-06,ElastiCache,45.382,41.67,Hours,us-west-2,backend,platform,production,cache-903735
2026-01-06,ElastiCache,65.9403,84.17,Hours,us-west-2,infra,mobile-api,production,cache-559441
2026-01-06,ElastiCache,12.7094,71.41,Hours,ap-southeast-1,ml,mobile-api,development,cache-412108
2026-01-06,Route53,2.6039,62.65,Queries,us-east-1,ml,ml-pipeline,staging,res-156299
2026-01-06,Route53,3.246,61.94,Queries,ap-southeast-1,frontend,web-app,production,res-661780
2026-01-06,Route53,3.2908,80.89,Queries,ap-southeast-1,infra,web-app,staging,res-748045
2026-01-06,Route53,5.0766,67.66,Queries,eu-west-1,frontend,analytics,production,res-414614
2026-01-06,Route53,4.6078,44.19,Queries,eu-west-1,infra,ml-pipeline,production,res-880106
2026-01-06,SNS,2.9447,20.01,Requests,ap-southeast-1,data,ml-pipeline,production,res-932698
2026-01-06,SNS,2.4354,74.22,Requests,us-east-1,backend,analytics,staging,res-701018
2026-01-06,SNS,2.0826,14.67,Requests,us-west-2,frontend,web-app,staging,res-409340
2026-01-06,SNS,3.6799,90.92,Requests,eu-west-1,data,platform,production,res-576054
2026-01-06,SNS,2.2313,59.88,Requests,eu-west-1,backend,analytics,production,res-851118
2026-01-06,SQS,3.4997,3.82,Requests,us-east-1,ml,ml-pipeline,staging,res-285244
2026-01-06,SQS,4.9976,51.64,Requests,us-east-1,frontend,mobile-api,development,res-144966
2026-01-06,SQS,3.5066,53.12,Requests,ap-southeast-1,data,mobile-api,staging,res-895912
2026-01-06,SQS,2.9469,5.75,Requests,us-west-2,data,web-app,production,res-245838
2026-01-06,SQS,3.4815,65.42,Requests,eu-west-1,data,platform,production,res-910783
2026-01-06,API Gateway,4.4249,81.8,Requests,us-west-2,ml,analytics,development,res-551618
2026-01-06,API Gateway,14.9791,11.26,Requests,eu-west-1,infra,mobile-api,staging,res-848676
2026-01-06,API Gateway,4.5699,33.14,Requests,eu-west-1,backend,mobile-api,staging,res-842980
2026-01-06,API Gateway,9.4397,85.62,Requests,ap-southeast-1,backend,ml-pipeline,production,res-460099
2026-01-06,Secrets Manager,4.374,98.73,Secrets,us-east-1,ml,mobile-api,staging,res-953078
2026-01-06,Secrets Manager,4.2539,30.56,Secrets,eu-west-1,ml,web-app,staging,res-589998
2026-01-06,Secrets Manager,4.3984,55.61,Secrets,ap-southeast-1,infra,ml-pipeline,staging,res-764163
2026-01-06,Secrets Manager,3.356,6.7,Secrets,ap-southeast-1,ml,mobile-api,production,res-199359
2026-01-06,Secrets Manager,2.3743,42.73,Secrets,ap-southeast-1,ml,mobile-api,development,res-457594
2026-01-07,EC2,22.7579,33.58,Hours,ap-southeast-1,ml,analytics,production,i-703817
2026-01-07,EC2,75.9457,11.72,Hours,ap-southeast-1,data,ml-pipeline,staging,i-948988
2026-01-07,EC2,66.0794,88.33,Hours,us-east-1,infra,platform,development,i-251382
2026-01-07,EC2,94.4521,93.8,Hours,us-west-2,backend,platform,staging,i-289715
2026-01-07,EC2,21.3858,43.91,Hours,eu-west-1,data,platform,staging,i-435368
2026-01-07,Lambda,17.0842,99.08,Requests,ap-southeast-1,infra,analytics,staging,func-123204
2026-01-07,Lambda,18.4799,19.11,Requests,ap-southeast-1,data,platform,development,func-420776
2026-01-07,Lambda,7.6692,72.34,Requests,ap-southeast-1,frontend,mobile-api,staging,func-790716
2026-01-07,Lambda,16.0333,52.55,Requests,us-east-1,data,mobile-api,production,func-591398
2026-01-07,S3,10.7559,55.0,GB-Month,us-east-1,frontend,analytics,staging,res-874284
2026-01-07,S3,8.045,89.19,GB-Month,eu-west-1,ml,mobile-api,production,res-853944
2026-01-07,S3,26.2273,17.95,GB-Month,ap-southeast-1,infra,web-app,production,res-709543
2026-01-07,S3,30.4676,89.48,GB-Month,eu-west-1,infra,platform,production,res-783897
2026-01-07,S3,22.0709,26.49,GB-Month,us-west-2,backend,mobile-api,staging,res-473393
2026-01-07,RDS,78.2545,38.8,Hours,eu-west-1,backend,web-app,staging,db-511061
2026-01-07,RDS,125.7917,24.28,Hours,us-east-1,infra,analytics,staging,db-122222
2026-01-07,RDS,99.9229,57.9,Hours,eu-west-1,backend,analytics,staging,db-676724
2026-01-07,RDS,73.8557,10.75,Hours,ap-southeast-1,infra,ml-pipeline,development,db-672633
2026-01-07,RDS,31.338,2.41,Hours,ap-southeast-1,frontend,mobile-api,production,db-288376
2026-01-07,DynamoDB,49.908,94.86,WCU-Hours,ap-southeast-1,frontend,analytics,staging,res-574640
2026-01-07,DynamoDB,36.613,92.28,WCU-Hours,us-west-2,infra,web-app,production,res-337275
2026-01-07,DynamoDB,49.8259,34.07,WCU-Hours,ap-southeast-1,infra,analytics,production,res-564447
2026-01-07,DynamoDB,16.5563,81.8,WCU-Hours,us-east-1,ml,mobile-api,staging,res-999723
2026-01-07,DynamoDB,6.3501,81.72,WCU-Hours,us-east-1,infra,analytics,production,res-692223
2026-01-07,CloudWatch,5.6752,59.49,Metrics,ap-southeast-1,infra,platform,production,res-502632
2026-01-07,CloudWatch,9.3729,79.65,Metrics,eu-west-1,infra,ml-pipeline,staging,res-741520
2026-01-07,CloudWatch,5.8105,38.56,Metrics,ap-southeast-1,backend,analytics,development,res-176430
2026-01-07,CloudWatch,5.4036,14.01,Metrics,us-east-1,ml,analytics,staging,res-152817
2026-01-07,CloudFront,12.5852,45.91,GB,ap-southeast-1,data,analytics,staging,res-128061
2026-01-07,CloudFront,30.8625,26.76,GB,us-east-1,data,mobile-api,production,res-855655
2026-01-07,CloudFront,29.7887,63.72,GB,us-east-1,infra,web-app,production,res-149367
2026-01-07,EBS,26.6622,61.65,GB-Month,us-east-1,ml,platform,staging,res-462755
2026-01-07,EBS,16.4174,35.09,GB-Month,eu-west-1,backend,platform,development,res-909427
2026-01-07,EBS,10.9715,1.58,GB-Month,eu-west-1,backend,web-app,development,res-244763
2026-01-07,EKS,69.9352,54.11,Hours,us-west-2,infra,ml-pipeline,development,cluster-200637
2026-01-07,EKS,146.1493,73.9,Hours,us-west-2,ml,mobile-api,development,cluster-372375
2026-01-07,EKS,54.2346,59.92,Hours,us-east-1,ml,web-app,staging,cluster-410839
2026-01-07,EKS,123.8811,37.46,Hours,us-east-1,frontend,web-app,staging,cluster-529006
2026-01-07,ElastiCache,95.1922,23.24,Hours,ap-southeast-1,frontend,platform,development,cache-205805
2026-01-07,ElastiCache,88.3289,44.19,Hours,us-west-2,infra,analytics,production,cache-972436
2026-01-07,ElastiCache,86.7785,46.63,Hours,us-west-2,frontend,analytics,development,cache-326053
2026-01-07,Route53,5.3856,67.04,Queries,ap-southeast-1,data,platform,staging,res-859732
2026-01-07,Route53,2.9594,93.15,Queries,eu-west-1,infra,mobile-api,staging,res-272919
2026-01-07,Route53,3.8488,29.73,Queries,eu-west-1,data,platform,production,res-770805
2026-01-07,Route53,3.463,36.94,Queries,us-west-2,infra,analytics,development,res-535077
2026-01-07,Route53,2.8125,95.53,Queries,us-west-2,ml,ml-pipeline,development,res-468317
2026-01-07,SNS,0.9957,99.06,Requests,us-west-2,ml,platform,staging,res-360964
2026-01-07,SNS,3.9826,87.37,Requests,us-east-1,backend,ml-pipeline,staging,res-989042
2026-01-07,SNS,2.8252,97.05,Requests,ap-southeast-1,backend,mobile-api,staging,res-984077
2026-01-07,SNS,3.7676,77.16,Requests,eu-west-1,frontend,analytics,staging,res-501448
2026-01-07,SNS,2.0058,62.28,Requests,us-west-2,backend,mobile-api,development,res-330715
2026-01-07,SQS,2.741,30.46,Requests,eu-west-1,ml,web-app,production,res-584336
2026-01-07,SQS,4.8672,22.55,Requests,us-west-2,frontend,ml-pipeline,development,res-681201
2026-01-07,SQS,1.0485,95.68,Requests,us-west-2,frontend,ml-pipeline,production,res-585650
2026-01-07,SQS,4.855,43.7,Requests,us-west-2,ml,web-app,development,res-871911
2026-01-07,SQS,2.0203,39.78,Requests,us-west-2,frontend,web-app,development,res-284178
2026-01-07,API Gateway,9.581,90.8,Requests,eu-west-1,infra,analytics,staging,res-833807
2026-01-07,API Gateway,25.1026,61.11,Requests,us-west-2,backend,web-app,staging,res-636764
2026-01-07,API Gateway,4.704,2.06,Requests,us-east-1,frontend,analytics,production,res-447787
2026-01-07,Secrets Manager,4.5109,69.82,Secrets,us-east-1,backend,ml-pipeline,staging,res-860209
2026-01-07,Secrets Manager,11.323,5.8,Secrets,ap-southeast-1,infra,ml-pipeline,production,res-108835
2026-01-07,Secrets Manager,2.509,44.45,Secrets,us-east-1,data,analytics,development,res-541258
2026-01-08,EC2,73.6037,29.39,Hours,eu-west-1,data,mobile-api,development,i-723893
2026-01-08,EC2,30.6502,34.47,Hours,us-west-2,data,platform,staging,i-405558
2026-01-08,EC2,72.3377,88.59,Hours,us-east-1,data,mobile-api,staging,i-537908
2026-01-08,EC2,72.9459,19.16,Hours,us-west-2,frontend,platform,production,i-291526
2026-01-08,Lambda,15.6741,5.65,Requests,us-east-1,ml,analytics,development,func-533859
2026-01-08,Lambda,7.1358,22.83,Requests,us-east-1,frontend,web-app,staging,func-572224
2026-01-08,Lambda,3.761,66.13,Requests,us-west-2,data,mobile-api,production,func-303536
2026-01-08,Lambda,2.8971,34.17,Requests,us-west-2,infra,mobile-api,production,func-780018
2026-01-08,S3,29.4172,75.49,GB-Month,us-east-1,infra,mobile-api,development,res-431104
2026-01-08,S3,16.1216,11.52,GB-Month,us-west-2,ml,web-app,staging,res-421408
2026-01-08,S3,41.2313,65.81,GB-Month,us-west-2,infra,platform,development,res-375083
2026-01-08,S3,21.9888,13.43,GB-Month,eu-west-1,frontend,platform,production,res-309232
2026-01-08,RDS,69.361,16.65,Hours,ap-southeast-1,infra,platform,production,db-381610
2026-01-08,RDS,97.6013,44.89,Hours,ap-southeast-1,frontend,web-app,production,db-165487
2026-01-08,RDS,227.9212,79.51,Hours,eu-west-1,ml,mobile-api,production,db-563784
2026-01-08,DynamoDB,88.4137,50.95,WCU-Hours,us-west-2,ml,ml-pipeline,production,res-504934
2026-01-08,DynamoDB,97.7053,13.56,WCU-Hours,ap-southeast-1,infra,web-app,development,res-384136
2026-01-08,DynamoDB,70.8008,98.82,WCU-Hours,ap-southeast-1,infra,platform,development,res-962239
2026-01-08,CloudWatch,8.2559,87.38,Metrics,ap-southeast-1,data,ml-pipeline,staging,res-581744
2026-01-08,CloudWatch,8.4797,73.13,Metrics,eu-west-1,infra,web-app,development,res-392326
2026-01-08,CloudWatch,5.3033,87.42,Metrics,eu-west-1,backend,mobile-api,production,res-903453
2026-01-08,CloudFront,45.3011,45.38,GB,us-west-2,backend,analytics,development,res-567676
2026-01-08,CloudFront,6.7074,45.42,GB,eu-west-1,backend,ml-pipeline,production,res-277166
2026-01-08,CloudFront,38.8939,25.07,GB,ap-southeast-1,data,web-app,development,res-294975
2026-01-08,EBS,27.311,60.46,GB-Month,us-east-1,frontend,web-app,production,res-400721
2026-01-08,EBS,28.3318,78.3,GB-Month,us-west-2,ml,platform,staging,res-597599
2026-01-08,EBS,24.1597,98.67,GB-Month,us-east-1,data,analytics,development,res-480713
2026-01-08,EBS,11.1444,24.54,GB-Month,ap-southeast-1,ml,web-app,production,res-719527
2026-01-08,EKS,111.4954,9.75,Hours,eu-west-1,frontend,mobile-api,development,cluster-584500
2026-01-08,EKS,131.4836,44.45,Hours,us-west-2,frontend,analytics,staging,cluster-765906
2026-01-08,EKS,90.9022,32.77,Hours,eu-west-1,infra,analytics,production,cluster-664821
2026-01-08,EKS,89.193,13.43,Hours,us-east-1,backend,analytics,staging,cluster-832267
2026-01-08,ElastiCache,68.1685,61.4,Hours,ap-southeast-1,frontend,web-app,development,cache-662844
2026-01-08,ElastiCache,79.7092,60.07,Hours,us-west-2,infra,ml-pipeline,development,cache-727470
2026-01-08,ElastiCache,37.2451,93.79,Hours,us-west-2,data,mobile-api,development,cache-139462
2026-01-08,Route53,4.0362,56.77,Queries,ap-southeast-1,frontend,ml-pipeline,development,res-414525
2026-01-08,Route53,8.9332,63.53,Queries,us-east-1,backend,platform,staging,res-538548
2026-01-08,Route53,6.5329,21.82,Queries,us-west-2,backend,platform,development,res-178286
2026-01-08,SNS,4.6926,33.35,Requests,eu-west-1,data,ml-pipeline,staging,res-334930
2026-01-08,SNS,1.9515,62.97,Requests,us-east-1,backend,analytics,development,res-947485
2026-01-08,SNS,5.1582,33.35,Requests,us-east-1,data,mobile-api,development,res-490933
2026-01-08,SQS,3.719,31.31,Requests,us-east-1,data,ml-pipeline,production,res-900376
2026-01-08,SQS,3.8885,95.45,Requests,us-east-1,data,ml-pipeline,development,res-976731
2026-01-08,SQS,4.3345,52.15,Requests,us-east-1,data,analytics,staging,res-286013
2026-01-08,SQS,2.0527,77.81,Requests,us-east-1,infra,ml-pipeline,production,res-997082
2026-01-08,SQS,4.7733,41.94,Requests,us-west-2,infra,analytics,production,res-677599
2026-01-08,API Gateway,5.9924,63.82,Requests,eu-west-1,infra,mobile-api,production,res-691457
2026-01-08,API Gateway,14.878,46.83,Requests,us-west-2,ml,web-app,development,res-782418
2026-01-08,API Gateway,6.691,82.33,Requests,ap-southeast-1,ml,analytics,production,res-646161
2026-01-08,API Gateway,7.0064,11.11,Requests,ap-southeast-1,backend,analytics,development,res-562076
2026-01-08,Secrets Manager,8.2189,29.25,Secrets,us-west-2,ml,platform,production,res-764192
2026-01-08,Secrets Manager,5.2447,31.78,Secrets,ap-southeast-1,ml,web-app,production,res-201672
2026-01-08,Secrets Manager,2.6877,98.16,Secrets,us-east-1,frontend,ml-pipeline,staging,res-526998
2026-01-08,Secrets Manager,2.1791,45.01,Secrets,us-east-1,data,platform,staging,res-801157
2026-01-09,EC2,25.2647,4.94,Hours,us-west-2,ml,web-app,production,i-467197
2026-01-09,EC2,96.0278,39.1,Hours,eu-west-1,infra,mobile-api,production,i-977408
2026-01-09,EC2,38.0989,17.64,Hours,ap-southeast-1,backend,platform,staging,i-127504
2026-01-09,EC2,78.6123,67.98,Hours,eu-west-1,ml,web-app,production,i-673985
2026-01-09,EC2,80.1986,74.53,Hours,us-west-2,data,platform,staging,i-963378
2026-01-09,Lambda,15.1913,40.06,Requests,ap-southeast-1,frontend,analytics,production,func-980325
2026-01-09,Lambda,9.7762,38.09,Requests,ap-southeast-1,frontend,ml-pipeline,staging,func-895987
2026-01-09,Lambda,5.345,7.27,Requests,us-west-2,ml,ml-pipeline,production,func-957653
2026-01-09,Lambda,12.7812,77.96,Requests,us-east-1,ml,mobile-api,development,func-630933
2026-01-09,Lambda,13.0401,42.66,Requests,ap-southeast-1,frontend,analytics,development,func-299866
2026-01-09,S3,28.9185,22.39,GB-Month,us-east-1,backend,analytics,production,res-618217
2026-01-09,S3,23.4712,70.49,GB-Month,eu-west-1,infra,mobile-api,staging,res-137441
2026-01-09,S3,27.6259,91.3,GB-Month,ap-southeast-1,frontend,platform,production,res-327432
2026-01-09,S3,30.1276,87.19,GB-Month,ap-southeast-1,backend,analytics,production,res-583467
2026-01-09,S3,29.0654,80.01,GB-Month,us-west-2,ml,mobile-api,staging,res-700728
2026-01-09,RDS,230.571,6.96,Hours,ap-southeast-1,backend,platform,staging,db-770906
2026-01-09,RDS,206.2025,81.33,Hours,ap-southeast-1,frontend,mobile-api,development,db-381279
2026-01-09,RDS,162.4489,80.9,Hours,us-west-2,frontend,mobile-api,staging,db-795688
